,w1,w2,w3,w4,A,Y,Y.1,Y.0
8379,0,1,2,3,0,1,1,1
8380,1,0,2,4,0,1,1,1
8381,1,1,1,0,0,0,1,0
8382,0,0,1,5,0,1,1,1
8383,1,0,1,3,0,0,1,0
8384,1,1,1,4,1,1,1,1
8385,1,1,2,5,0,1,1,1
8386,0,0,2,1,0,0,1,0
8387,0,0,0,3,0,0,0,0
8388,1,0,0,5,0,1,1,1
8389,0,0,0,4,0,0,1,0
8390,0,0,1,4,1,1,1,1
8391,0,1,3,2,0,1,1,1
8392,1,1,3,4,0,1,1,1
8393,1,0,2,5,0,0,1,0
8394,1,1,2,2,0,1,1,1
8395,0,1,1,1,0,0,1,0
8396,0,0,2,0,0,1,1,1
8397,0,1,1,0,0,1,1,1
8398,1,0,0,1,0,0,0,0
8399,1,1,3,2,0,1,1,1
8400,1,1,2,3,0,0,1,0
8401,0,1,4,1,0,0,0,0
8402,0,1,1,2,0,1,0,1
8403,0,0,1,2,0,1,0,1
8404,0,0,2,1,0,0,1,0
8405,1,1,1,2,0,1,1,1
8406,1,1,1,4,0,1,1,1
8407,0,1,1,2,0,1,1,1
8408,1,1,1,4,0,1,1,1
8409,0,1,2,1,0,0,1,0
8410,1,0,1,1,1,1,1,1
8411,0,1,0,4,0,1,1,1
8412,0,1,4,4,0,1,1,1
8413,0,1,2,4,0,1,1,1
8414,1,1,1,3,0,1,1,1
8415,1,1,4,0,0,0,1,0
8416,0,1,4,4,1,0,0,1
8417,1,0,3,3,0,0,1,0
8418,0,1,2,1,0,1,1,1
8419,0,1,3,0,0,0,0,0
8420,0,1,2,1,0,1,1,1
8421,1,1,0,2,0,0,1,0
8422,0,1,0,5,1,1,1,1
8423,1,1,4,4,1,1,1,1
8424,1,1,2,1,0,0,1,0
8425,1,1,0,0,0,0,1,0
8426,0,1,2,2,0,1,1,1
8427,1,1,2,3,1,1,1,1
8428,1,1,3,2,1,1,1,0
8429,0,0,3,2,0,1,1,1
8430,1,0,2,5,0,0,1,0
8431,0,1,3,1,0,1,0,1
8432,1,1,3,5,0,1,1,1
8433,1,1,1,1,0,0,1,0
8434,1,1,3,5,0,1,1,1
8435,1,1,3,1,0,1,1,1
8436,1,0,2,4,0,1,0,1
8437,1,0,2,2,0,1,0,1
8438,0,1,1,2,0,1,1,1
8439,0,0,2,3,0,1,1,1
8440,1,1,1,4,0,1,1,1
8441,0,1,3,1,0,1,1,1
8442,0,0,1,4,1,1,1,0
8443,1,0,0,3,0,0,1,0
8444,1,0,1,0,0,0,0,0
8445,1,1,2,0,0,1,1,1
8446,0,0,2,1,0,1,0,1
8447,0,1,1,2,0,1,1,1
8448,0,0,3,4,1,1,1,1
8449,1,0,2,4,0,1,1,1
8450,0,0,0,1,0,0,1,0
8451,0,1,3,1,0,1,1,1
8452,1,0,3,3,0,1,1,1
8453,1,0,1,1,0,0,1,0
8454,1,0,4,1,0,1,1,1
8455,1,0,3,0,0,1,1,1
8456,0,0,3,1,0,0,1,0
8457,0,1,1,4,0,0,1,0
8458,0,0,3,4,0,1,1,1
8459,1,1,1,0,0,0,0,0
8460,0,1,0,3,0,1,1,1
8461,0,1,2,0,0,0,0,0
8462,1,0,1,1,0,1,0,1
8463,1,0,0,4,0,0,1,0
8464,1,1,3,3,0,1,1,1
8465,0,0,0,5,0,0,1,0
8466,1,1,4,4,0,1,1,1
8467,0,1,1,2,0,1,1,1
8468,0,1,2,4,0,1,1,1
8469,0,1,0,1,0,1,0,1
8470,1,1,1,2,0,0,1,0
8471,0,1,3,2,0,1,0,1
8472,0,1,3,4,0,1,1,1
8473,1,0,1,3,0,1,1,1
8474,1,1,1,1,0,1,1,1
8475,1,0,3,3,0,1,1,1
8476,0,0,2,4,0,1,1,1
8477,1,1,2,2,0,0,1,0
8478,0,0,3,5,1,1,1,0
8479,1,1,0,4,1,0,0,1
8480,1,1,2,1,0,0,1,0
8481,1,1,2,4,0,1,1,1
8482,1,1,1,4,0,1,0,1
8483,1,0,0,0,0,0,0,0
8484,0,1,2,1,0,0,0,0
8485,0,1,1,5,1,0,0,0
8486,0,1,3,1,0,1,1,1
8487,1,1,2,2,0,0,1,0
8488,1,1,4,4,0,1,0,1
8489,0,1,4,0,0,0,1,0
8490,0,0,0,1,0,0,0,0
8491,0,1,1,3,0,0,0,0
8492,1,0,4,2,0,1,1,1
8493,1,1,1,4,0,0,1,0
8494,0,0,1,2,0,0,1,0
8495,0,1,1,2,1,0,0,1
8496,0,0,3,1,0,1,1,1
8497,0,1,3,3,1,1,1,1
8498,0,0,3,5,1,1,1,1
8499,0,1,1,3,0,1,1,1
8500,1,1,2,1,0,1,1,1
8501,1,0,1,1,0,1,1,1
8502,0,1,0,3,0,0,1,0
8503,1,1,1,5,0,1,1,1
8504,0,0,2,3,0,1,0,1
8505,0,1,2,3,1,1,1,1
8506,1,1,2,3,1,1,1,0
8507,0,1,0,2,0,1,0,1
8508,1,0,1,1,0,0,1,0
8509,1,1,3,2,0,1,1,1
8510,1,1,1,4,0,1,1,1
8511,0,1,2,2,0,1,1,1
8512,1,0,4,2,0,1,1,1
8513,1,1,3,1,0,0,1,0
8514,0,0,1,4,0,0,1,0
8515,0,1,2,4,0,1,1,1
8516,0,1,1,3,0,0,1,0
8517,1,1,2,3,0,1,1,1
8518,1,1,4,0,0,0,1,0
8519,0,0,1,5,0,1,1,1
8520,1,0,4,3,0,0,1,0
8521,0,1,2,5,1,1,1,1
8522,0,1,3,3,0,0,1,0
8523,0,1,2,5,1,1,1,1
8524,1,1,2,4,0,1,1,1
8525,1,1,0,1,0,1,1,1
8526,1,1,1,5,1,1,1,0
8527,1,0,4,4,0,1,1,1
8528,0,0,2,4,0,0,1,0
8529,1,0,4,4,0,1,1,1
8530,1,1,2,3,0,1,1,1
8531,1,1,1,2,1,1,1,0
8532,0,0,2,3,0,0,1,0
8533,0,0,0,3,0,0,0,0
8534,1,0,1,1,0,1,0,1
8535,1,0,1,2,0,0,1,0
8536,0,1,1,2,0,0,1,0
8537,0,1,2,1,0,0,1,0
8538,1,1,0,1,0,1,1,1
8539,0,1,4,4,1,0,0,1
8540,1,1,4,5,1,1,1,1
8541,1,1,0,2,0,1,1,1
8542,1,1,1,4,1,1,1,1
8543,1,1,0,3,0,1,0,1
8544,0,1,1,3,0,0,1,0
8545,1,1,1,4,0,1,1,1
8546,1,0,3,3,0,0,1,0
8547,0,1,0,4,0,1,1,1
8548,0,0,3,3,0,1,1,1
8549,1,1,1,3,0,1,1,1
8550,1,1,1,0,0,1,0,1
8551,0,0,4,0,0,0,0,0
8552,1,1,0,1,0,0,1,0
8553,0,0,3,2,0,0,1,0
8554,0,1,2,2,0,1,1,1
8555,1,1,2,1,0,0,1,0
8556,0,0,4,2,0,1,1,1
8557,0,0,0,2,0,0,1,0
8558,1,1,0,1,0,0,0,0
8559,1,1,2,1,0,1,1,1
8560,1,1,1,4,1,1,1,1
8561,1,1,2,0,0,1,1,1
8562,1,0,1,4,0,1,1,1
8563,0,0,2,3,0,0,1,0
8564,1,0,0,4,0,0,1,0
8565,1,0,3,3,0,1,1,1
8566,0,1,3,3,0,1,1,1
8567,1,1,0,1,0,1,1,1
8568,0,0,3,2,0,1,0,1
8569,1,1,4,2,0,0,1,0
8570,1,0,3,3,0,1,1,1
8571,1,1,1,4,0,1,1,1
8572,0,1,2,4,0,1,1,1
8573,0,0,3,3,0,0,1,0
8574,0,1,2,2,0,1,0,1
8575,1,1,2,2,0,1,0,1
8576,0,0,2,3,0,1,1,1
8577,1,0,0,5,0,0,1,0
8578,0,1,0,5,1,1,1,1
8579,1,0,0,3,0,1,0,1
8580,0,1,1,1,0,0,0,0
8581,0,1,3,4,0,1,1,1
8582,1,1,2,3,0,1,1,1
8583,1,1,4,1,0,0,1,0
8584,1,1,4,1,0,0,1,0
8585,0,0,2,3,0,0,0,0
8586,1,1,2,2,0,1,1,1
8587,1,0,2,4,1,0,0,1
8588,0,1,1,4,0,0,1,0
8589,1,1,4,3,0,1,1,1
8590,1,1,2,3,0,0,1,0
8591,0,1,1,3,0,1,1,1
8592,0,1,1,5,0,1,1,1
8593,0,1,2,1,0,1,1,1
8594,1,0,4,0,0,0,1,0
8595,1,1,0,0,0,0,1,0
8596,0,0,2,3,0,1,1,1
8597,0,1,0,5,1,0,0,0
8598,1,0,2,4,0,1,1,1
8599,1,1,3,1,0,1,0,1
8600,1,1,1,2,0,0,1,0
8601,1,1,2,3,1,1,1,1
8602,0,0,3,4,0,1,1,1
8603,0,1,1,2,0,1,1,1
8604,1,0,2,4,0,0,1,0
8605,0,0,3,0,0,0,1,0
8606,1,1,3,5,0,1,1,1
8607,1,1,1,3,0,1,1,1
8608,0,0,0,0,0,0,0,0
8609,0,0,2,5,0,1,1,1
8610,1,1,3,1,0,0,1,0
8611,0,0,3,1,0,1,1,1
8612,0,0,2,5,0,1,1,1
8613,1,1,1,1,0,0,1,0
8614,0,0,1,3,0,0,1,0
8615,0,0,0,1,0,0,0,0
8616,0,0,3,5,0,1,1,1
8617,1,0,3,2,0,0,1,0
8618,0,1,3,3,0,1,1,1
8619,1,0,2,1,0,0,0,0
8620,0,1,1,0,0,0,1,0
8621,1,1,1,5,1,1,1,1
8622,0,1,4,3,0,1,1,1
8623,1,1,3,5,1,1,1,1
8624,1,0,4,4,0,1,1,1
8625,1,1,3,0,0,1,1,1
8626,0,1,2,2,0,0,1,0
8627,0,0,1,5,0,1,0,1
8628,0,1,4,1,0,1,1,1
8629,1,1,4,4,0,1,1,1
8630,0,1,4,3,0,1,1,1
8631,0,1,3,1,0,0,1,0
8632,1,1,1,2,1,1,1,1
8633,0,0,0,1,0,0,0,0
8634,1,1,3,3,0,1,1,1
8635,0,1,1,2,0,0,1,0
8636,1,0,1,2,0,1,0,1
8637,0,1,1,2,0,1,1,1
8638,1,1,3,1,0,0,0,0
8639,1,0,3,3,0,0,0,0
8640,1,0,1,4,0,0,1,0
8641,1,1,1,1,0,1,0,1
8642,1,1,0,4,0,0,1,0
8643,0,0,0,1,0,0,1,0
8644,1,0,1,3,0,1,0,1
8645,0,1,4,1,0,1,1,1
8646,0,1,3,4,0,0,1,0
8647,0,0,3,5,1,1,1,0
8648,1,1,3,4,0,1,1,1
8649,0,1,0,4,0,1,1,1
8650,0,1,2,3,0,0,1,0
8651,0,1,1,1,0,0,1,0
8652,1,1,3,1,0,1,1,1
8653,0,0,0,4,0,0,0,0
8654,0,1,3,2,0,1,1,1
8655,0,0,2,2,0,1,1,1
8656,1,1,2,3,0,1,1,1
8657,0,0,3,5,0,1,1,1
8658,0,1,0,3,1,1,1,1
8659,0,1,2,1,0,0,1,0
8660,0,0,0,3,0,0,0,0
8661,1,1,4,3,0,1,1,1
8662,0,0,4,1,0,0,1,0
8663,0,1,4,3,0,0,0,0
8664,0,0,3,2,0,0,1,0
8665,0,0,1,1,0,1,1,1
8666,1,1,1,2,0,0,1,0
8667,1,1,4,3,0,1,1,1
8668,0,0,2,5,0,1,1,1
8669,0,0,0,2,0,0,0,0
8670,0,0,1,2,0,0,1,0
8671,0,1,3,0,0,0,1,0
8672,0,1,1,2,0,1,1,1
8673,1,0,3,3,1,1,1,0
8674,0,0,3,2,0,0,1,0
8675,0,1,4,0,1,1,1,1
8676,0,1,2,1,0,1,1,1
8677,1,1,1,3,0,1,1,1
8678,1,1,4,3,0,0,1,0
8679,0,1,3,3,0,1,1,1
8680,1,1,3,0,0,0,1,0
8681,0,1,3,5,1,1,1,1
8682,1,0,3,0,0,0,1,0
8683,1,1,3,2,0,1,1,1
8684,1,0,2,5,0,0,1,0
8685,1,1,2,5,1,0,0,1
8686,1,0,1,1,0,1,0,1
8687,1,1,1,4,0,1,1,1
8688,0,1,0,3,0,1,1,1
8689,1,1,2,5,1,1,1,1
8690,1,0,1,3,0,0,1,0
8691,1,0,3,5,0,1,1,1
8692,0,0,3,0,0,0,1,0
8693,0,1,3,3,0,1,1,1
8694,1,0,2,2,0,1,0,1
8695,0,1,1,0,0,1,1,1
8696,1,1,2,2,0,1,1,1
8697,0,1,0,2,0,1,1,1
8698,1,0,3,5,0,0,1,0
8699,0,0,3,1,0,1,0,1
8700,0,1,0,4,0,1,1,1
8701,0,1,3,1,0,0,1,0
8702,1,0,0,5,0,1,1,1
8703,0,1,2,4,1,1,1,1
8704,0,0,2,5,0,1,1,1
8705,0,0,3,2,0,0,0,0
8706,0,1,0,0,0,1,0,1
8707,0,0,2,1,0,0,1,0
8708,1,1,1,5,1,1,1,1
8709,0,1,3,3,0,1,1,1
8710,1,1,3,2,1,1,1,0
8711,0,1,3,0,0,1,1,1
8712,1,0,2,3,0,0,1,0
8713,0,1,3,5,1,1,1,1
8714,0,1,0,1,0,0,0,0
8715,1,0,1,2,0,1,1,1
8716,1,0,1,4,0,0,1,0
8717,1,1,1,3,0,1,1,1
8718,1,1,3,3,0,0,1,0
8719,1,0,3,2,0,1,0,1
8720,1,1,0,2,0,0,1,0
8721,0,1,2,5,1,1,1,0
8722,1,1,2,1,0,0,1,0
8723,0,0,2,2,0,0,0,0
8724,0,1,3,2,0,1,1,1
8725,0,0,2,1,0,0,0,0
8726,0,1,3,0,0,1,1,1
8727,1,1,2,1,0,0,1,0
8728,0,0,3,4,0,0,1,0
8729,1,0,1,2,0,0,1,0
8730,0,1,1,2,0,1,1,1
8731,0,1,1,4,0,1,1,1
8732,0,1,3,1,0,0,1,0
8733,0,1,3,2,0,0,1,0
8734,0,0,1,1,0,0,0,0
8735,0,0,4,0,0,0,1,0
8736,0,1,2,2,1,1,1,1
8737,0,1,3,1,0,0,1,0
8738,1,0,1,0,0,0,1,0
8739,0,1,2,0,1,1,1,1
8740,0,1,0,1,0,0,1,0
8741,0,1,2,5,1,1,1,1
8742,1,0,0,2,0,0,0,0
8743,0,1,2,1,0,1,1,1
8744,0,1,3,4,0,1,1,1
8745,1,1,2,1,0,0,0,0
8746,0,1,2,2,0,1,1,1
8747,0,1,1,3,0,1,0,1
8748,1,1,4,3,0,0,1,0
8749,0,1,2,1,0,0,1,0
8750,1,0,1,1,0,1,1,1
8751,1,1,3,2,0,0,1,0
8752,0,1,2,4,1,1,1,1
8753,1,1,3,0,0,0,1,0
8754,1,0,3,3,0,0,1,0
8755,0,0,4,1,0,0,1,0
8756,0,1,3,4,0,1,0,1
8757,1,1,2,2,0,1,1,1
8758,1,1,3,1,0,0,0,0
8759,0,1,0,0,0,0,1,0
8760,1,1,3,3,0,1,1,1
8761,1,0,3,2,0,1,1,1
8762,1,1,1,3,0,0,1,0
8763,0,1,4,4,0,0,1,0
8764,0,1,2,3,0,1,1,1
8765,0,1,3,3,0,1,1,1
8766,0,1,4,5,0,1,1,1
8767,0,0,2,4,0,1,1,1
8768,0,1,1,2,0,1,0,1
8769,0,1,1,0,0,0,1,0
8770,0,0,0,4,0,1,1,1
8771,0,1,2,0,0,1,1,1
8772,0,1,3,2,1,1,1,0
8773,0,0,1,0,0,0,1,0
8774,0,1,4,4,0,1,1,1
8775,1,1,1,2,1,0,0,0
8776,1,0,1,3,0,1,0,1
8777,0,1,1,1,0,0,1,0
8778,1,1,1,3,0,0,1,0
8779,1,0,1,3,0,0,1,0
8780,1,1,1,1,0,1,1,1
8781,1,0,3,4,0,0,1,0
8782,1,1,2,4,0,1,1,1
8783,1,0,1,3,0,0,0,0
8784,0,0,3,2,0,0,1,0
8785,1,0,3,3,0,1,1,1
8786,1,0,3,4,1,0,0,1
8787,1,1,4,2,0,0,1,0
8788,1,0,3,1,0,0,1,0
8789,1,0,0,1,0,0,1,0
8790,0,0,1,2,0,1,1,1
8791,1,0,1,2,0,0,0,0
8792,1,1,2,4,0,1,0,1
8793,1,1,3,3,1,1,1,1
8794,1,0,3,4,0,0,0,0
8795,1,0,3,2,0,0,0,0
8796,1,1,3,2,0,1,1,1
8797,1,0,1,1,0,1,0,1
8798,1,1,2,3,0,0,1,0
8799,0,0,2,2,0,1,1,1
8800,0,0,3,1,0,1,1,1
8801,0,1,2,3,0,1,1,1
8802,1,1,1,5,0,1,1,1
8803,1,0,2,1,0,1,1,1
8804,0,0,2,1,0,1,0,1
8805,1,1,3,1,0,1,1,1
8806,0,1,2,2,0,0,1,0
8807,1,1,1,0,0,0,0,0
8808,0,0,3,3,0,0,0,0
8809,1,1,3,3,0,1,1,1
8810,0,1,1,1,0,0,1,0
8811,1,1,2,3,0,1,1,1
8812,0,0,3,1,0,1,0,1
8813,0,1,1,2,0,1,1,1
8814,0,1,1,0,0,0,1,0
8815,1,1,1,4,1,1,1,1
8816,1,1,2,3,0,1,1,1
8817,1,0,3,1,0,0,0,0
8818,0,1,4,2,0,1,0,1
8819,1,1,1,3,1,1,1,1
8820,0,1,3,4,0,1,1,1
8821,0,1,2,5,1,1,1,1
8822,0,1,2,1,0,0,0,0
8823,0,1,4,1,0,1,1,1
8824,0,1,3,2,0,1,1,1
8825,0,0,1,3,0,1,0,1
8826,0,0,0,1,0,0,0,0
8827,1,1,0,4,0,0,1,0
8828,1,1,1,3,0,0,1,0
8829,1,1,4,3,0,1,1,1
8830,0,1,1,1,0,1,1,1
8831,0,1,3,0,0,0,1,0
8832,0,1,1,1,0,1,1,1
8833,0,1,3,0,0,0,0,0
8834,0,1,1,3,0,1,0,1
8835,0,0,1,3,0,1,1,1
8836,1,0,2,4,0,1,1,1
8837,1,1,1,2,0,0,1,0
8838,0,1,1,3,1,0,0,1
8839,0,1,2,5,1,1,1,1
8840,0,0,1,1,0,0,0,0
8841,1,1,2,1,0,1,1,1
8842,0,1,1,5,0,1,1,1
8843,1,1,1,2,0,0,0,0
8844,1,1,2,3,0,1,1,1
8845,1,1,2,3,0,0,1,0
8846,1,1,1,5,0,1,1,1
8847,0,1,3,5,0,1,1,1
8848,0,1,3,1,0,1,1,1
8849,1,1,3,4,0,1,1,1
8850,1,1,0,0,0,0,0,0
8851,0,0,2,0,0,0,0,0
8852,1,0,2,5,0,1,1,1
8853,1,0,2,4,0,1,1,1
8854,1,0,3,1,0,1,1,1
8855,0,1,3,4,1,1,1,1
8856,1,0,1,1,0,0,1,0
8857,0,1,4,0,0,0,1,0
8858,1,1,1,2,0,1,1,1
8859,1,1,4,2,0,1,1,1
8860,0,1,2,1,0,0,1,0
8861,1,1,2,1,0,1,1,1
8862,0,0,3,3,0,0,1,0
8863,1,1,3,2,1,1,1,1
8864,1,0,4,2,0,1,1,1
8865,0,1,1,4,0,1,1,1
8866,0,0,2,1,0,0,1,0
8867,0,0,4,4,0,1,1,1
8868,0,1,2,0,0,0,0,0
8869,0,1,2,2,0,1,1,1
8870,0,1,4,2,0,1,1,1
8871,1,0,4,4,0,0,0,0
8872,1,0,0,1,0,0,0,0
8873,0,1,3,3,0,1,1,1
8874,0,1,2,1,0,1,1,1
8875,0,1,1,1,0,1,1,1
8876,1,1,3,1,0,0,1,0
8877,1,1,1,5,0,1,1,1
8878,0,1,2,1,0,0,1,0
8879,1,1,1,4,0,0,1,0
8880,0,1,4,3,1,1,1,1
8881,1,0,0,3,0,0,0,0
8882,1,1,3,2,0,1,0,1
8883,0,1,0,2,0,0,1,0
8884,1,1,0,2,0,0,1,0
8885,0,0,3,2,0,1,0,1
8886,0,1,2,3,0,1,1,1
8887,1,1,3,1,0,1,1,1
8888,0,1,0,3,0,1,1,1
8889,1,1,4,2,0,1,1,1
8890,0,1,2,2,0,0,1,0
8891,1,1,1,0,0,1,0,1
8892,0,0,4,1,0,1,1,1
8893,0,1,1,0,0,0,0,0
8894,1,1,4,5,1,1,1,1
8895,0,0,1,2,0,1,1,1
8896,0,0,4,2,0,1,1,1
8897,0,1,4,5,1,1,1,1
8898,1,1,4,2,0,1,0,1
8899,1,1,1,1,0,0,1,0
8900,0,1,3,1,0,1,0,1
8901,1,1,1,1,0,1,1,1
8902,0,1,2,5,0,1,1,1
8903,0,1,4,2,0,1,1,1
8904,0,1,0,1,0,1,1,1
8905,0,0,2,0,0,1,1,1
8906,1,1,2,3,0,1,0,1
8907,0,0,4,0,0,1,1,1
8908,1,1,2,2,0,1,1,1
8909,0,1,4,3,1,1,1,1
8910,1,0,4,5,0,1,1,1
8911,1,1,1,0,0,0,0,0
8912,1,1,3,5,1,1,1,1
8913,1,1,2,2,0,1,1,1
8914,0,0,0,4,0,1,0,1
8915,0,1,0,3,0,0,1,0
8916,0,0,0,1,0,0,1,0
8917,1,1,2,2,0,0,1,0
8918,0,0,1,5,0,0,1,0
8919,0,1,1,1,0,1,0,1
8920,0,1,2,2,0,0,1,0
8921,1,1,2,3,0,1,1,1
8922,0,1,4,3,0,1,1,1
8923,0,1,1,2,0,1,0,1
8924,1,1,2,4,0,1,1,1
8925,0,1,3,4,1,1,1,1
8926,0,1,0,4,0,1,1,1
8927,0,0,4,3,0,0,1,0
8928,0,0,1,4,0,1,1,1
8929,0,0,1,1,0,0,1,0
8930,1,1,2,3,0,0,1,0
8931,1,1,3,3,0,1,0,1
8932,1,1,1,5,1,1,1,1
8933,1,1,3,4,1,1,1,1
8934,1,1,2,4,1,1,1,1
8935,1,1,3,3,0,1,1,1
8936,0,0,1,4,1,1,1,1
8937,1,1,4,4,0,1,0,1
8938,1,0,2,0,0,1,1,1
8939,0,1,1,2,0,0,1,0
8940,0,1,2,3,0,1,1,1
8941,1,1,2,0,0,1,1,1
8942,0,1,2,1,0,1,1,1
8943,0,1,3,4,1,0,0,1
8944,0,1,1,3,0,1,1,1
8945,0,1,2,2,0,0,1,0
8946,0,1,1,1,0,0,1,0
8947,0,0,3,2,0,0,1,0
8948,0,0,0,3,0,1,1,1
8949,1,1,0,1,0,1,0,1
8950,0,1,4,2,0,1,1,1
8951,1,1,1,5,1,1,1,1
8952,1,1,1,2,1,1,1,0
8953,1,1,2,0,0,1,0,1
8954,0,1,1,0,0,0,0,0
8955,1,1,2,3,0,1,1,1
8956,1,0,3,4,1,1,1,1
8957,0,1,2,2,0,0,1,0
8958,0,1,1,0,0,1,1,1
8959,1,0,1,4,0,1,1,1
8960,1,0,0,3,1,1,1,1
8961,1,1,3,4,0,1,1,1
8962,0,1,2,2,0,1,1,1
8963,1,1,0,4,0,1,0,1
8964,1,1,1,1,0,0,1,0
8965,0,1,1,1,0,0,0,0
8966,0,1,0,2,0,0,1,0
8967,0,1,1,4,1,1,1,1
8968,0,0,2,1,0,0,1,0
8969,1,1,1,4,0,0,1,0
8970,0,1,3,1,0,0,1,0
8971,1,0,4,5,1,1,1,1
8972,0,1,2,3,0,0,1,0
8973,0,1,3,1,0,0,0,0
8974,1,1,4,3,1,1,1,0
8975,0,1,4,2,0,1,1,1
8976,0,0,0,4,0,0,1,0
8977,0,1,4,1,0,1,1,1
8978,1,0,2,5,1,1,1,1
8979,1,1,1,5,0,1,0,1
8980,0,0,4,3,0,0,1,0
8981,0,0,1,2,1,0,0,0
8982,0,1,1,3,0,1,1,1
8983,1,1,3,5,1,1,1,1
8984,1,1,1,3,0,1,1,1
8985,0,1,4,3,0,0,1,0
8986,1,0,1,2,0,0,1,0
8987,0,0,0,2,0,1,0,1
8988,0,0,3,2,0,1,1,1
8989,1,0,4,2,0,1,0,1
8990,1,1,3,0,0,1,0,1
8991,0,0,3,1,0,1,1,1
8992,0,1,1,3,0,0,1,0
8993,0,1,1,1,0,1,1,1
8994,0,0,4,1,0,1,1,1
8995,1,1,4,2,0,0,1,0
8996,1,1,2,3,1,1,1,1
8997,1,0,2,1,0,0,1,0
8998,0,1,1,2,0,0,1,0
8999,0,1,4,1,0,0,1,0
9000,0,1,3,4,0,1,1,1
9001,1,0,1,3,0,0,1,0
9002,1,0,1,0,0,0,0,0
9003,1,0,1,4,0,1,1,1
9004,1,0,0,3,0,1,1,1
9005,1,1,2,4,0,0,1,0
9006,0,0,1,2,0,1,0,1
9007,1,0,2,2,0,1,1,1
9008,1,1,2,4,0,0,0,0
9009,0,0,4,1,0,1,1,1
9010,1,1,2,1,0,1,1,1
9011,0,1,3,5,0,1,1,1
9012,1,1,1,3,0,1,1,1
9013,1,1,2,2,1,1,1,1
9014,1,0,3,3,0,1,1,1
9015,1,1,1,2,0,1,0,1
9016,0,1,2,5,1,1,1,1
9017,0,1,2,4,1,0,0,1
9018,1,1,4,2,0,1,1,1
9019,0,1,3,4,0,1,1,1
9020,0,0,1,4,0,0,1,0
9021,0,0,3,1,0,1,0,1
9022,0,1,1,1,1,1,1,1
9023,0,1,2,1,0,0,1,0
9024,0,0,2,5,1,0,0,1
9025,1,1,2,2,0,0,1,0
9026,0,1,4,0,0,0,1,0
9027,1,1,0,2,0,0,1,0
9028,1,1,3,0,0,1,1,1
9029,0,0,2,1,0,1,0,1
9030,1,0,1,2,0,1,1,1
9031,1,0,3,1,0,0,1,0
9032,0,1,1,1,0,0,1,0
9033,0,0,3,0,0,0,1,0
9034,0,1,3,0,0,1,1,1
9035,0,1,0,2,0,0,1,0
9036,1,1,0,3,0,0,1,0
9037,0,1,0,0,0,0,1,0
9038,1,0,1,3,0,0,1,0
9039,1,1,1,3,0,0,1,0
9040,1,1,2,4,1,1,1,1
9041,0,1,1,3,0,1,1,1
9042,1,0,1,2,0,1,1,1
9043,1,1,0,3,0,0,1,0
9044,1,0,3,4,0,1,1,1
9045,0,1,3,1,0,0,1,0
9046,1,0,4,2,1,1,1,1
9047,1,1,1,3,0,1,0,1
9048,0,0,3,2,0,1,0,1
9049,1,0,4,5,0,1,1,1
9050,1,0,4,2,0,1,0,1
9051,1,0,1,3,1,1,1,1
9052,1,0,4,4,0,1,1,1
9053,1,1,4,1,0,1,1,1
9054,1,1,3,5,1,1,1,1
9055,1,0,3,2,0,1,1,1
9056,0,1,1,1,0,1,1,1
9057,0,1,0,4,0,1,1,1
9058,0,1,0,4,0,1,0,1
9059,0,1,4,3,0,1,1,1
9060,0,0,0,4,0,0,0,0
9061,0,1,3,4,1,1,1,1
9062,0,1,2,5,0,1,1,1
9063,0,1,1,3,0,0,0,0
9064,1,1,2,1,0,1,1,1
9065,1,0,2,2,0,0,0,0
9066,1,1,3,1,0,1,1,1
9067,0,1,4,5,1,1,1,1
9068,1,1,0,2,0,1,1,1
9069,1,0,2,5,0,0,1,0
9070,0,1,1,4,0,0,1,0
9071,0,0,4,5,0,1,1,1
9072,1,1,3,1,0,1,1,1
9073,1,1,1,2,0,0,1,0
9074,0,1,1,2,0,1,1,1
9075,0,0,3,3,0,1,1,1
9076,0,0,2,5,0,0,0,0
9077,0,1,2,1,0,0,1,0
9078,1,1,0,2,0,0,1,0
9079,1,0,2,1,0,0,1,0
9080,0,1,2,4,0,1,1,1
9081,1,0,1,0,0,0,1,0
9082,1,1,1,5,0,1,1,1
9083,1,0,3,4,0,1,1,1
9084,0,1,3,2,0,0,1,0
9085,0,1,4,3,1,1,1,0
9086,0,1,0,2,0,0,1,0
9087,1,0,3,1,0,0,1,0
9088,0,1,4,4,0,1,1,1
9089,0,1,3,2,0,1,1,1
9090,1,0,0,5,0,0,1,0
9091,0,1,1,0,0,0,0,0
9092,1,1,1,0,0,1,1,1
9093,0,0,0,1,0,0,1,0
9094,0,0,2,4,0,1,1,1
9095,1,1,2,0,0,0,0,0
9096,1,1,2,1,0,0,1,0
9097,1,1,1,5,0,0,1,0
9098,1,1,1,4,0,1,1,1
9099,0,1,3,3,0,1,0,1
9100,1,1,4,0,0,1,1,1
9101,1,0,3,2,0,1,1,1
9102,1,0,3,3,0,0,1,0
9103,1,1,1,2,0,1,0,1
9104,1,1,3,2,0,1,1,1
9105,0,1,3,1,0,0,1,0
9106,1,1,2,1,1,1,1,1
9107,1,1,2,3,0,0,1,0
9108,1,1,0,4,0,1,1,1
9109,0,0,0,2,0,1,0,1
9110,0,1,2,2,0,0,1,0
9111,1,0,1,2,0,0,1,0
9112,0,1,3,0,0,0,1,0
9113,0,0,0,4,0,1,1,1
